ts_lamport;ts_epoch_ms;nodo;tipo;detalle
84191;1782096185507;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84201;1782096185512;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84199;1782096185512;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84209;1782096185539;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84210;1782096185539;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84218;1782096185543;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84219;1782096185543;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84227;1782096185548;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84228;1782096185548;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84236;1782096185553;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84238;1782096185553;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84244;1782096185559;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84245;1782096185559;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84250;1782096185566;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84252;1782096185566;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84258;1782096185571;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84260;1782096185571;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84269;1782096185576;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84271;1782096185576;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84275;1782096185581;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84277;1782096185581;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84286;1782096185587;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84284;1782096185587;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84294;1782096185591;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84296;1782096185592;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84302;1782096185597;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84300;1782096185597;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84308;1782096185602;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84310;1782096185603;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84319;1782096185608;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84320;1782096185608;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84328;1782096185615;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84329;1782096185615;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84336;1782096185620;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84337;1782096185620;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84345;1782096185627;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84346;1782096185627;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84353;1782096185632;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84355;1782096185633;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84359;1782096185637;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84361;1782096185637;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84369;1782096185643;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84370;1782096185643;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84376;1782096185650;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84378;1782096185651;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84386;1782096185655;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84388;1782096185655;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84392;1782096185660;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84394;1782096185661;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84402;1782096185665;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84404;1782096185665;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84408;1782096185670;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84410;1782096185670;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84418;1782096185676;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84419;1782096185676;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84426;1782096185680;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84428;1782096185680;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84432;1782096185686;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84434;1782096185686;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84442;1782096185691;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84443;1782096185691;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84451;1782096185698;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84452;1782096185698;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84459;1782096185703;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84461;1782096185703;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84465;1782096185708;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84467;1782096185709;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84474;1782096185713;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84476;1782096185716;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84485;1782096185721;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84487;1782096185725;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84493;1782096185727;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84495;1782096185727;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84499;1782096185733;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84501;1782096185733;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84507;1782096185739;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84509;1782096185739;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84517;1782096185745;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84519;1782096185746;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84525;1782096185751;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84526;1782096185751;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84532;1782096185757;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84534;1782096185758;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84542;1782096185765;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84543;1782096185765;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84549;1782096185771;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84551;1782096185771;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84558;1782096185777;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84560;1782096185779;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84568;1782096185784;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84570;1782096185784;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84576;1782096185792;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84578;1782096185792;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84584;1782096185799;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84582;1782096185799;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84592;1782096185803;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84594;1782096185803;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84600;1782096185810;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84601;1782096185810;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84609;1782096185815;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84610;1782096185815;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84615;1782096185821;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84617;1782096185821;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84625;1782096185825;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84626;1782096185825;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84632;1782096185846;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84634;1782096185846;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84642;1782096185851;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84644;1782096185851;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84648;1782096185857;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84650;1782096185858;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84658;1782096185862;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84660;1782096185863;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84666;1782096185866;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84668;1782096185868;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84674;1782096185871;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84676;1782096185872;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84680;1782096185879;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84682;1782096185879;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84690;1782096185885;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84692;1782096185885;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84698;1782096185891;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84699;1782096185891;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84705;1782096185896;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84707;1782096185896;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84715;1782096185901;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84717;1782096185906;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84723;1782096185908;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84725;1782096185909;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84731;1782096185914;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84733;1782096185914;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84739;1782096185920;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84740;1782096185920;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84748;1782096185925;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84749;1782096185925;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84757;1782096185931;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84759;1782096185931;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84763;1782096185936;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84765;1782096185936;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84771;1782096185942;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84773;1782096185943;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84780;1782096185948;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84782;1782096185949;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84790;1782096185953;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84791;1782096185953;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84798;1782096185960;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84800;1782096185960;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84806;1782096185964;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84808;1782096185964;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84812;1782096185970;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84814;1782096185970;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84820;1782096185977;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84822;1782096185977;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84829;1782096185982;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84831;1782096185982;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84839;1782096185988;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84841;1782096185988;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84847;1782096185992;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84849;1782096185993;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84855;1782096185999;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84857;1782096186000;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84863;1782096186007;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84865;1782096186008;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84871;1782096186011;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84872;1782096186011;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84880;1782096186018;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84882;1782096186018;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84886;1782096186023;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84888;1782096186024;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84896;1782096186029;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84897;1782096186029;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84905;1782096186034;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84907;1782096186034;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84914;1782096186040;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84915;1782096186040;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84923;1782096186046;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84925;1782096186046;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84931;1782096186052;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84933;1782096186052;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84937;1782096186058;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84939;1782096186059;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84945;1782096186063;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84947;1782096186063;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84953;1782096186068;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84955;1782096186069;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84963;1782096186073;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84964;1782096186073;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84970;1782096186079;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84972;1782096186079;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84980;1782096186085;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84981;1782096186085;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84987;1782096186183;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
84989;1782096186184;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84997;1782096186192;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
84999;1782096186193;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85005;1782096186198;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85006;1782096186198;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85013;1782096186203;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85014;1782096186205;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85022;1782096186210;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85024;1782096186210;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85030;1782096186213;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85032;1782096186213;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85037;1782096186220;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85039;1782096186221;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85047;1782096186224;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85048;1782096186224;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85055;1782096186229;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85057;1782096186229;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85061;1782096186238;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85063;1782096186238;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85071;1782096186242;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85073;1782096186242;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85079;1782096186248;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85081;1782096186248;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85087;1782096186254;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85089;1782096186254;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85095;1782096186259;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85097;1782096186259;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85103;1782096186262;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85105;1782096186263;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85111;1782096186269;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85113;1782096186269;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85119;1782096186273;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85121;1782096186274;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85127;1782096186278;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85128;1782096186279;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85134;1782096186285;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85136;1782096186285;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85144;1782096186302;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85146;1782096186303;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85150;1782096186310;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85152;1782096186310;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85160;1782096186315;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85162;1782096186315;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85166;1782096186319;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85168;1782096186319;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85174;1782096186324;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85176;1782096186325;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85184;1782096186329;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85186;1782096186329;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85190;1782096186335;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85192;1782096186336;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85198;1782096186338;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85200;1782096186338;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85208;1782096186343;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85206;1782096186343;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85214;1782096186348;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85216;1782096186348;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85222;1782096186352;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85224;1782096186354;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85232;1782096186361;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85233;1782096186361;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85239;1782096186366;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85241;1782096186366;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85247;1782096186370;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85249;1782096186371;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85258;1782096186376;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85260;1782096186376;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85264;1782096186380;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85266;1782096186381;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85272;1782096186384;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85274;1782096186385;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85281;1782096186391;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85283;1782096186391;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85291;1782096186394;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85292;1782096186394;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85298;1782096186401;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85300;1782096186401;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85306;1782096186407;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85308;1782096186407;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85314;1782096186413;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85316;1782096186413;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85322;1782096186418;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85324;1782096186418;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85330;1782096186436;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85332;1782096186436;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85340;1782096186440;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85342;1782096186440;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85348;1782096186447;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85350;1782096186447;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85356;1782096186451;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85357;1782096186451;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85365;1782096186455;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85367;1782096186456;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85371;1782096186460;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85373;1782096186462;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85379;1782096186466;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85381;1782096186466;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85387;1782096186470;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85389;1782096186471;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85397;1782096186475;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85398;1782096186475;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85406;1782096186480;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85408;1782096186482;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85414;1782096186485;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85416;1782096186486;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85422;1782096186490;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85424;1782096186490;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85428;1782096186496;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85430;1782096186496;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85438;1782096186501;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85439;1782096186501;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85447;1782096186505;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85449;1782096186505;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85455;1782096186511;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85456;1782096186511;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85464;1782096186515;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85465;1782096186515;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85473;1782096186521;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85474;1782096186521;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
85481;1782096186525;2;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
85483;1782096186525;2;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
