ts_lamport;ts_epoch_ms;nodo;tipo;detalle
5593;1782096157642;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5594;1782096157642;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5602;1782096157645;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5600;1782096157645;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5610;1782096157647;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5611;1782096157647;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5619;1782096157649;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5620;1782096157649;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5628;1782096157650;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5629;1782096157650;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5635;1782096157653;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5637;1782096157653;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5646;1782096157655;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5647;1782096157655;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5654;1782096157657;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5655;1782096157657;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5663;1782096157659;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5664;1782096157659;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5672;1782096157661;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5673;1782096157661;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5681;1782096157664;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5682;1782096157664;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5688;1782096157666;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5690;1782096157667;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5698;1782096157669;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5699;1782096157669;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5707;1782096157670;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5708;1782096157670;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5714;1782096157673;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5716;1782096157673;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5724;1782096157675;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5722;1782096157675;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5731;1782096157676;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5733;1782096157676;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5741;1782096157679;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5739;1782096157679;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5750;1782096157681;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5751;1782096157681;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5759;1782096157683;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5760;1782096157683;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5768;1782096157684;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5769;1782096157685;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5775;1782096157687;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5777;1782096157687;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5783;1782096157690;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5785;1782096157690;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5794;1782096157691;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5792;1782096157691;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5800;1782096157693;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5802;1782096157695;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5810;1782096157696;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5812;1782096157697;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5819;1782096157698;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5817;1782096157698;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5827;1782096157700;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5828;1782096157700;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5836;1782096157703;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5837;1782096157703;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5845;1782096157705;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5846;1782096157705;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5854;1782096157707;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5855;1782096157707;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5863;1782096157709;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5864;1782096157709;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5872;1782096157710;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5874;1782096157710;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5880;1782096157711;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5878;1782096157711;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5889;1782096157714;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5890;1782096157714;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5896;1782096157716;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5898;1782096157716;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5907;1782096157718;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5905;1782096157718;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5915;1782096157720;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5913;1782096157720;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5924;1782096157722;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5925;1782096157722;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5931;1782096157724;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5933;1782096157724;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5940;1782096157726;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5942;1782096157726;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5950;1782096157727;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5951;1782096157727;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5959;1782096157730;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5961;1782096157730;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5967;1782096157732;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5968;1782096157732;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5976;1782096157733;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5977;1782096157733;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5985;1782096157734;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
5986;1782096157735;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5992;1782096157737;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
5994;1782096157737;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6002;1782096157738;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6003;1782096157738;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6011;1782096157739;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6009;1782096157739;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6017;1782096157742;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6019;1782096157742;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6028;1782096157744;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6026;1782096157744;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6036;1782096157746;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6037;1782096157746;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6038;1782096157747;3;METRICAS;coordinador=3 mutexMsgs=704 replicaMsgs=0 eleccionMsgs=2 latidos=278
6043;1782096157748;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6045;1782096157748;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6053;1782096157750;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6054;1782096157750;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6062;1782096157752;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6063;1782096157752;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6071;1782096157754;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6072;1782096157754;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6080;1782096157756;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6081;1782096157756;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6089;1782096157759;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6087;1782096157759;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6097;1782096157761;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6098;1782096157761;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6106;1782096157763;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6107;1782096157763;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6115;1782096157765;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6116;1782096157765;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6122;1782096157767;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6124;1782096157767;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6133;1782096157769;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6134;1782096157769;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6141;1782096157771;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6142;1782096157771;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6150;1782096157773;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6151;1782096157773;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6159;1782096157775;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6160;1782096157775;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6168;1782096157776;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6169;1782096157776;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6177;1782096157778;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6178;1782096157778;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6186;1782096157780;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6187;1782096157780;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6193;1782096157782;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6195;1782096157782;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6203;1782096157783;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6204;1782096157783;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6210;1782096157786;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6212;1782096157786;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6219;1782096157787;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6221;1782096157787;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6227;1782096157788;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6229;1782096157788;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6237;1782096157791;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6235;1782096157791;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6246;1782096157793;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6247;1782096157793;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6255;1782096157795;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6256;1782096157795;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6263;1782096157796;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6264;1782096157796;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6270;1782096157798;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6272;1782096157798;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6281;1782096157800;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6282;1782096157800;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6290;1782096157801;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6291;1782096157801;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6299;1782096157803;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6297;1782096157803;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6307;1782096157806;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6305;1782096157806;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6316;1782096157807;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6317;1782096157807;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6325;1782096157808;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6326;1782096157808;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6334;1782096157811;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6335;1782096157811;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6342;1782096157813;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6343;1782096157813;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6351;1782096157814;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6349;1782096157814;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6360;1782096157816;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6361;1782096157816;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6369;1782096157817;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6370;1782096157817;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6378;1782096157820;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6379;1782096157820;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6387;1782096157822;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6389;1782096157822;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6395;1782096157823;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6393;1782096157823;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6403;1782096157825;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6401;1782096157825;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6412;1782096157826;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6413;1782096157827;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6418;1782096157828;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6420;1782096157828;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6428;1782096157830;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6426;1782096157830;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6436;1782096157831;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6437;1782096157831;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6445;1782096157833;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6446;1782096157834;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6454;1782096157835;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6455;1782096157835;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6462;1782096157837;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6460;1782096157837;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6471;1782096157838;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6472;1782096157838;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6480;1782096157840;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6481;1782096157840;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6489;1782096157843;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6490;1782096157843;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6498;1782096157844;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6496;1782096157844;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6506;1782096157846;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6504;1782096157846;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6514;1782096157848;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6512;1782096157848;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6522;1782096157850;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6523;1782096157850;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6531;1782096157851;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6532;1782096157851;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6540;1782096157854;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6541;1782096157854;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6549;1782096157856;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6551;1782096157856;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6557;1782096157858;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6558;1782096157858;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6566;1782096157861;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6564;1782096157861;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6573;1782096157863;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6575;1782096157863;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6583;1782096157866;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6581;1782096157866;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6591;1782096157868;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6593;1782096157868;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6599;1782096157870;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6600;1782096157870;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6608;1782096157873;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6610;1782096157873;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6616;1782096157875;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6617;1782096157875;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6623;1782096157877;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6625;1782096157877;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6633;1782096157879;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6634;1782096157879;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6640;1782096157881;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6642;1782096157881;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6648;1782096157884;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6650;1782096157884;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6658;1782096157885;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6659;1782096157885;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6665;1782096157887;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6667;1782096157887;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6675;1782096157890;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6676;1782096157890;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6681;1782096157891;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6683;1782096157892;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6692;1782096157895;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6693;1782096157895;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6699;1782096157898;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6701;1782096157898;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6710;1782096157900;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6711;1782096157900;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6719;1782096157904;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6721;1782096157904;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6727;1782096157906;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6725;1782096157906;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6735;1782096157908;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6733;1782096157908;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6741;1782096157911;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6743;1782096157911;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6751;1782096157912;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6752;1782096157912;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6760;1782096157914;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6758;1782096157914;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6768;1782096157917;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6766;1782096157917;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6774;1782096157919;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6776;1782096157919;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6784;1782096157922;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6782;1782096157922;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6792;1782096157923;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6793;1782096157923;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6801;1782096157926;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6802;1782096157926;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6810;1782096157929;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6811;1782096157929;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6819;1782096157931;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6820;1782096157932;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6827;1782096157933;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6829;1782096157934;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6833;1782096157936;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6835;1782096157937;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6843;1782096157939;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6845;1782096157940;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6851;1782096157943;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6852;1782096157943;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6857;1782096157946;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6859;1782096157946;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6868;1782096157947;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6869;1782096157947;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6877;1782096157950;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6875;1782096157950;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6885;1782096157951;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6886;1782096157951;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6894;1782096157953;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6895;1782096157953;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6903;1782096157956;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6904;1782096157956;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6912;1782096157958;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6914;1782096157958;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6920;1782096157960;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6921;1782096157960;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
6928;1782096157961;3;MUTEX_REQUEST;REQUEST de nodo 1 -> REPLY
6929;1782096157961;3;REPLICA_RECEPCION;de nodo 1 tipo=REGISTRAR_PEER
