ts_ms;latencia_ms;exito
1782096198542;92;1
1782096198639;96;1
1782096198734;94;1
1782096198735;1;1
1782096198830;94;1
1782096198923;92;1
1782096199020;97;1
1782096199177;157;1
1782096199178;0;1
1782096199272;94;1
1782096199376;102;1
1782096199475;99;1
1782096199570;94;1
1782096199571;1;1
1782096199673;102;1
1782096199775;101;1
1782096199879;103;1
1782096200000;121;1
1782096200002;2;1
1782096200181;179;1
1782096200275;93;1
1782096200369;94;1
1782096200488;118;1
1782096200490;1;1
1782096200598;108;1
1782096200699;101;1
1782096200816;116;1
1782096200929;112;1
1782096200931;2;1
1782096201045;113;1
1782096201215;171;1
1782096201324;108;1
1782096201433;109;1
1782096201434;1;1
1782096201560;125;1
1782096201682;121;1
1782096201795;113;1
1782096201908;113;1
1782096201911;1;1
1782096202024;113;1
1782096202200;177;1
1782096202303;102;1
1782096202408;105;1
1782096202411;1;1
1782096202526;114;1
1782096202639;113;1
1782096202752;113;1
1782096202864;111;1
1782096202865;1;1
1782096202978;113;1
1782096203156;178;1
1782096203261;104;1
1782096203370;109;1
1782096203372;1;1
1782096203485;114;1
1782096203595;109;1
1782096203707;111;1
1782096203818;112;1
1782096203821;1;1
1782096203942;120;1
1782096204060;118;1
1782096204230;169;1
1782096204347;117;1
1782096204348;1;1
1782096204461;112;1
1782096204576;114;1
1782096204685;109;1
1782096204802;116;1
1782096204803;1;1
1782096204922;118;1
1782096205037;115;1
1782096205255;218;1
1782096205368;113;1
1782096205370;1;1
1782096205494;124;1
1782096205611;117;1
1782096205728;116;1
1782096205850;122;1
1782096205852;1;1
1782096205969;118;1
1782096206180;210;1
1782096206295;114;1
1782096206408;113;1
1782096206410;1;1
1782096206530;120;1
1782096206646;116;1
1782096206770;124;1
1782096206886;115;1
1782096206887;1;1
1782096207008;120;1
1782096207216;208;1
1782096207344;127;1
1782096207458;114;1
1782096207461;1;1
1782096207579;118;1
1782096207695;115;1
1782096207808;113;1
1782096207927;119;1
1782096207929;1;1
1782096208049;120;1
1782096208281;231;1
1782096208409;126;1
1782096208582;172;1
1782096208583;1;1
1782096208709;126;1
1782096208841;132;1
1782096208991;149;1
1782096209219;227;1
1782096209220;1;1
1782096209359;138;1
1782096209512;154;1
1782096209670;158;1
1782096209805;133;1
1782096209807;2;1
1782096209939;131;1
1782096210062;122;1
1782096210429;367;1
1782096210636;206;1
1782096210638;2;1
1782096210964;325;1
1782096211272;309;1
1782096211563;289;1
1782096211940;378;1
1782096211944;2;1
1782096212289;344;1
1782096212510;221;1
1782096212787;276;1
1782096212996;209;1
1782096212999;1;1
1782096213335;337;1
1782096213457;121;1
1782096213589;132;1
1782096213731;142;1
1782096213734;1;1
1782096213872;138;1
1782096213996;123;1
1782096214196;199;1
1782096214323;127;1
1782096214325;1;1
1782096214451;126;1
1782096214568;116;1
1782096214684;117;1
1782096214833;148;1
1782096214834;1;1
1782096214973;138;1
1782096215085;111;1
1782096155257;225;1
1782096155357;99;1
1782096155581;224;1
1782096156000;418;1
1782096156253;253;1
1782096156255;1;1
1782096156404;149;1
1782096156612;207;1
1782096156821;209;1
1782096156968;146;1
1782096156969;1;1
1782096157144;174;1
1782096157280;135;1
1782096157370;90;1
1782096157471;100;1
1782096157472;1;1
1782096157577;105;1
1782096157674;96;1
1782096157774;100;1
1782096157866;92;1
1782096157868;1;1
1782096157979;111;1
1782096158079;100;1
1782096158197;118;1
1782096158297;99;1
1782096158297;0;1
1782096158388;91;1
1782096158479;89;1
1782096158578;99;1
1782096158669;90;1
1782096158670;0;1
1782096158790;120;1
1782096158912;121;1
1782096159041;129;1
1782096159163;122;1
1782096159164;1;1
1782096159279;114;1
1782096159393;113;1
1782096159511;118;1
1782096159639;128;1
1782096159640;1;1
1782096159780;139;1
1782096159910;129;1
1782096160040;129;1
1782096160161;121;1
1782096160161;0;1
1782096160283;121;1
1782096160405;122;1
1782096160529;123;1
1782096160648;119;1
1782096160650;1;1
1782096160777;126;1
1782096160902;125;1
1782096161028;126;1
1782096161168;140;1
1782096161169;1;1
1782096161304;134;1
1782096161433;128;1
1782096161565;132;1
1782096161717;151;1
1782096161718;1;1
1782096161846;128;1
1782096161979;132;1
1782096162112;133;1
1782096162241;128;1
1782096162242;1;1
1782096162386;143;1
1782096162527;140;1
1782096162670;143;1
1782096162809;139;1
1782096162811;1;1
1782096162951;140;1
1782096163101;150;1
1782096163247;145;1
1782096163401;154;1
1782096163404;2;1
1782096163547;142;1
1782096163696;149;1
1782096163850;154;1
1782096164002;152;1
1782096164004;1;1
1782096164165;161;1
1782096164349;183;1
1782096164516;168;1
1782096164675;158;1
1782096164677;1;1
1782096164836;158;1
1782096164957;120;1
1782096165073;116;1
1782096165161;87;1
1782096165161;0;1
1782096165269;107;1
1782096165378;109;1
1782096165475;96;1
1782096165566;91;1
1782096165568;0;1
1782096165669;100;1
1782096165776;107;1
1782096165872;96;1
1782096165955;84;1
1782096165956;0;1
1782096166031;74;1
1782096166108;76;1
1782096166187;79;1
1782096166281;93;1
1782096166282;0;1
1782096166360;78;1
1782096166447;86;1
1782096166528;80;1
1782096166611;83;1
1782096166612;0;1
1782096166695;82;1
1782096166772;76;1
1782096166850;77;1
1782096166941;91;1
1782096166941;0;1
1782096167024;81;1
1782096167110;86;1
1782096167196;85;1
1782096167278;82;1
1782096167279;0;1
1782096167363;83;1
1782096167459;97;1
1782096167555;95;1
1782096167639;84;1
1782096167640;0;1
1782096167744;104;1
1782096167843;97;1
1782096167954;112;1
1782096168050;94;1
1782096168051;0;1
1782096168146;95;1
1782096168241;96;1
1782096168362;119;1
1782096168508;146;1
1782096168510;1;1
1782096168648;138;1
1782096168801;152;1
1782096168939;138;1
1782096169064;125;1
1782096169066;1;1
1782096169204;137;1
1782096169343;138;1
1782096169493;150;1
1782096169626;133;1
1782096169628;1;1
1782096169767;138;1
1782096169908;141;1
1782096170047;139;1
1782096170186;138;1
1782096170188;1;1
1782096170333;145;1
1782096170483;148;1
1782096170628;146;1
1782096170808;179;1
1782096170811;2;1
1782096170990;178;1
1782096171145;154;1
1782096171318;173;1
1782096171489;171;1
1782096171491;1;1
1782096171656;165;1
1782096171824;167;1
1782096171986;162;1
1782096172168;182;1
1782096172170;1;1
1782096172347;177;1
1782096172517;170;1
1782096172688;170;1
1782096172867;178;1
1782096172868;2;1
1782096173042;173;1
1782096173209;167;1
1782096173370;161;1
1782096173547;176;1
1782096173548;1;1
1782096173730;181;1
1782096173923;192;1
1782096174143;220;1
1782096174383;240;1
1782096174387;4;1
1782096174606;218;1
1782096174776;170;1
1782096174913;136;1
1782096175047;133;1
1782096175049;1;1
1782096175188;140;1
1782096175323;134;1
1782096175479;156;1
1782096175611;133;1
1782096175615;2;1
1782096175752;137;1
1782096175890;137;1
1782096176030;140;1
1782096176193;162;1
1782096176195;2;1
1782096176357;161;1
1782096176501;144;1
1782096176654;153;1
1782096176815;160;1
1782096176818;2;1
1782096176987;169;1
1782096177148;161;1
1782096177312;163;1
1782096177483;172;1
1782096177487;3;1
1782096177656;168;1
1782096177823;166;1
1782096177983;160;1
1782096178145;161;1
1782096178147;2;1
1782096178301;154;1
1782096178459;156;1
1782096178622;163;1
1782096178794;171;1
1782096178796;2;1
1782096178966;170;1
1782096179138;171;1
1782096179307;169;1
1782096179487;179;1
1782096179490;2;1
1782096179666;176;1
1782096179848;181;1
1782096180025;177;1
1782096180212;186;1
1782096180214;1;1
1782096180400;185;1
1782096180597;197;1
1782096180779;182;1
1782096180955;176;1
1782096180960;3;1
1782096181158;199;1
1782096181349;190;1
1782096181538;188;1
1782096181747;208;1
1782096181749;1;1
1782096181956;207;1
1782096182170;213;1
1782096182374;203;1
1782096182589;216;1
1782096182592;2;1
1782096182827;234;1
1782096183037;210;1
1782096183252;214;1
1782096183537;285;1
1782096183541;4;1
1782096183869;328;1
1782096184103;233;1
1782096184343;240;1
1782096184591;247;1
1782096184593;2;1
1782096184902;309;1
1782096185219;315;1
1782096185512;293;1
1782096185820;307;1
1782096185822;2;1
1782096186213;391;1
1782096186501;286;1
1782096186774;273;1
1782096187073;298;1
1782096187078;5;1
1782096187932;853;1
1782096188757;825;1
1782096189387;629;1
1782096189577;190;1
1782096189579;1;1
1782096189765;186;1
1782096189956;190;1
1782096190432;475;1
1782096190619;187;1
1782096190620;1;1
1782096190798;177;1
1782096190975;177;1
1782096191463;487;1
1782096191656;192;1
1782096191657;1;1
1782096191867;209;1
1782096192056;188;1
1782096192466;410;1
1782096192523;58;1
1782096192525;0;1
1782096192584;58;1
1782096192639;54;1
1782096192698;59;1
1782096192756;58;1
1782096192756;0;1
1782096192818;60;1
1782096192879;60;1
1782096192944;65;1
1782096193009;65;1
1782096193010;0;1
1782096193074;64;1
1782096193491;416;1
1782096193559;68;1
1782096193629;69;1
1782096193629;0;1
1782096193701;72;1
1782096193769;67;1
1782096193836;67;1
1782096193903;67;1
1782096193905;0;1
1782096193978;73;1
1782096194046;67;1
1782096194396;349;1
1782096194470;73;1
1782096194470;0;1
1782096194544;73;1
1782096194617;72;1
1782096194702;84;1
1782096194778;76;1
1782096194779;1;1
1782096194855;74;1
1782096194928;73;1
1782096195025;96;1
1782096195145;119;1
1782096195145;0;1
1782096195221;75;1
1782096195300;78;1
1782096195380;80;1
1782096195461;81;1
1782096195462;0;1
1782096195548;85;1
1782096195625;77;1
1782096195707;80;1
1782096195791;84;1
1782096195792;1;1
1782096195878;86;1
1782096195961;82;1
1782096196048;87;1
1782096196171;122;1
1782096196171;0;1
1782096196259;88;1
1782096196337;77;1
1782096196420;82;1
1782096196503;83;1
1782096196504;0;1
1782096196596;91;1
1782096196677;81;1
1782096196761;83;1
1782096196846;86;1
1782096196847;0;1
1782096196935;86;1
1782096197023;89;1
1782096197160;136;1
1782096197249;88;1
1782096197250;1;1
1782096197337;86;1
1782096197419;81;1
1782096197502;83;1
1782096197591;88;1
1782096197592;0;1
1782096197680;88;1
1782096197768;87;1
1782096197852;85;1
1782096197944;91;1
1782096197946;0;1
1782096198041;95;1
1782096198180;139;1
1782096198266;85;1
1782096198354;88;1
1782096198355;1;1
1782096198448;93;1
1782096198541;92;1
1782096198638;97;1
1782096198731;93;1
1782096198733;1;1
1782096198829;96;1
1782096198921;91;1
1782096199019;98;1
1782096199176;156;1
1782096199177;0;1
1782096199270;93;1
1782096199375;104;1
1782096199472;97;1
1782096199567;94;1
1782096199568;1;1
1782096199670;102;1
1782096199772;101;1
1782096199876;104;1
1782096199999;121;1
1782096200000;1;1
1782096200181;179;1
1782096200273;93;1
1782096200368;95;1
1782096200486;117;1
1782096200488;1;1
1782096200597;108;1
1782096200698;102;1
1782096200814;115;1
1782096200927;112;1
1782096200928;1;1
1782096201041;113;1
1782096201211;170;1
1782096201323;110;1
1782096201430;107;1
1782096201432;1;1
1782096201559;126;1
1782096201678;119;1
1782096201793;114;1
1782096201906;113;1
1782096201908;1;1
1782096202022;114;1
1782096202198;176;1
1782096202301;102;1
1782096202407;106;1
1782096202408;1;1
1782096202522;114;1
1782096202637;113;1
1782096202749;112;1
1782096202861;111;1
1782096202862;1;1
1782096202976;112;1
1782096203154;178;1
1782096203260;105;1
1782096203368;108;1
1782096203369;0;1
1782096203484;113;1
1782096203592;109;1
1782096203705;111;1
1782096203817;111;1
1782096203818;1;1
1782096203939;120;1
1782096204058;118;1
1782096204227;169;1
1782096204345;116;1
1782096204346;1;1
1782096204459;113;1
1782096204572;114;1
1782096204682;108;1
1782096204798;117;1
1782096204801;1;1
1782096204920;119;1
1782096205036;116;1
1782096205254;218;1
1782096205367;112;1
1782096205368;1;1
1782096205492;123;1
1782096205609;117;1
1782096205726;117;1
1782096205847;119;1
1782096205848;1;1
1782096205968;119;1
1782096206177;208;1
1782096206292;115;1
1782096206405;112;1
1782096206406;1;1
1782096206528;121;1
1782096206644;116;1
1782096206768;123;1
1782096206884;115;1
1782096206885;1;1
1782096207007;121;1
1782096207214;207;1
1782096207341;127;1
1782096207457;116;1
1782096207459;1;1
1782096207576;117;1
1782096207691;116;1
1782096207806;113;1
1782096207925;119;1
1782096207927;1;1
1782096208047;120;1
1782096208279;232;1
1782096208406;126;1
1782096208579;173;1
1782096208581;1;1
1782096208706;125;1
1782096208840;133;1
1782096208987;149;1
1782096209217;228;1
1782096209219;1;1
1782096209355;135;1
1782096209511;157;1
1782096209669;157;1
1782096209804;134;1
1782096209805;1;1
1782096209937;132;1
1782096210058;120;1
1782096210424;366;1
1782096210631;206;1
1782096210634;2;1
1782096210960;326;1
1782096211267;308;1
1782096211554;285;1
1782096211936;382;1
1782096211939;2;1
1782096212282;343;1
1782096212508;225;1
1782096212784;275;1
1782096212994;209;1
1782096212997;3;1
1782096213333;336;1
1782096213455;121;1
1782096213586;130;1
1782096213728;142;1
1782096213730;1;1
1782096213870;139;1
1782096213994;124;1
1782096214195;200;1
1782096214321;126;1
1782096214322;1;1
1782096214450;127;1
1782096214566;117;1
1782096214683;116;1
1782096214830;147;1
1782096214832;1;1
1782096214970;138;1
1782096215082;112;1
1782096155257;225;1
1782096155347;89;1
1782096155570;222;1
1782096155985;414;1
1782096156246;260;1
1782096156247;1;1
1782096156395;148;1
1782096156604;208;1
1782096156811;207;1
1782096156957;146;1
1782096156959;1;1
1782096157135;176;1
1782096157273;137;1
1782096157364;92;1
1782096157463;98;1
1782096157464;1;1
1782096157571;106;1
1782096157667;95;1
1782096157768;101;1
1782096157860;91;1
1782096157861;1;1
1782096157974;112;1
1782096158074;100;1
1782096158190;116;1
1782096158291;100;1
1782096158292;1;1
1782096158382;91;1
1782096158472;88;1
1782096158572;99;1
1782096158663;91;1
1782096158665;0;1
1782096158782;117;1
1782096158904;122;1
1782096159034;130;1
1782096159155;121;1
1782096159157;1;1
1782096159272;115;1
1782096159383;110;1
1782096159501;118;1
1782096159629;127;1
1782096159631;1;1
1782096159772;141;1
1782096159899;127;1
1782096160031;131;1
1782096160153;122;1
1782096160154;1;1
1782096160276;121;1
1782096160395;119;1
1782096160518;122;1
1782096160640;121;1
1782096160642;1;1
1782096160765;123;1
1782096160891;126;1
1782096161022;130;1
1782096161161;140;1
1782096161163;1;1
1782096161296;133;1
1782096161425;128;1
1782096161558;133;1
1782096161708;150;1
1782096161710;1;1
1782096161840;129;1
1782096161973;133;1
1782096162108;134;1
1782096162235;127;1
1782096162236;1;1
1782096162381;144;1
1782096162521;140;1
1782096162664;142;1
1782096162806;141;1
1782096162807;1;1
1782096162945;137;1
1782096163096;150;1
1782096163241;146;1
1782096163395;152;1
1782096163396;1;1
1782096163540;143;1
1782096163690;150;1
1782096163842;151;1
1782096163995;153;1
1782096163997;1;1
1782096164155;158;1
1782096164344;188;1
1782096164510;166;1
1782096164668;158;1
1782096164670;2;1
1782096164830;159;1
1782096164953;122;1
1782096165068;115;1
1782096165157;88;1
1782096165159;1;1
1782096165266;107;1
1782096165373;107;1
1782096165467;94;1
1782096165561;93;1
1782096165561;1;1
1782096165663;100;1
1782096165770;107;1
1782096165866;96;1
1782096165951;85;1
1782096165951;0;1
1782096166026;74;1
1782096166103;77;1
1782096166181;78;1
1782096166277;94;1
1782096166278;0;1
1782096166355;78;1
1782096166443;86;1
1782096166521;79;1
1782096166606;84;1
1782096166607;0;1
1782096166690;82;1
1782096166767;76;1
1782096166845;78;1
1782096166935;89;1
1782096166936;0;1
1782096167018;82;1
1782096167105;86;1
1782096167191;86;1
1782096167273;81;1
1782096167273;0;1
1782096167357;84;1
1782096167456;97;1
1782096167550;94;1
1782096167633;83;1
1782096167634;0;1
1782096167737;103;1
1782096167834;96;1
1782096167950;115;1
1782096168044;94;1
1782096168045;1;1
1782096168141;95;1
1782096168236;95;1
1782096168354;117;1
1782096168499;143;1
1782096168500;1;1
1782096168641;141;1
1782096168793;152;1
1782096168929;136;1
1782096169056;126;1
1782096169058;1;1
1782096169197;139;1
1782096169335;137;1
1782096169483;147;1
1782096169618;135;1
1782096169620;1;1
1782096169757;138;1
1782096169898;140;1
1782096170040;141;1
1782096170176;136;1
1782096170179;1;1
1782096170327;148;1
1782096170475;148;1
1782096170620;145;1
1782096170799;178;1
1782096170801;1;1
1782096170978;177;1
1782096171133;155;1
1782096171309;175;1
1782096171481;172;1
1782096171483;1;1
1782096171647;164;1
1782096171815;167;1
1782096171978;162;1
1782096172160;183;1
1782096172163;2;1
1782096172341;178;1
1782096172509;166;1
1782096172682;173;1
1782096172858;174;1
1782096172860;2;1
1782096173036;176;1
1782096173201;166;1
1782096173364;161;1
1782096173540;176;1
1782096173541;1;1
1782096173722;180;1
1782096173915;193;1
1782096174134;218;1
1782096174377;243;1
1782096174379;2;1
1782096174597;217;1
1782096174770;173;1
1782096174906;135;1
1782096175041;135;1
1782096175043;1;1
1782096175182;138;1
1782096175317;135;1
1782096175472;153;1
1782096175605;134;1
1782096175608;1;1
1782096175746;138;1
1782096175885;138;1
1782096176023;139;1
1782096176185;162;1
1782096176189;3;1
1782096176350;161;1
1782096176495;144;1
1782096176650;153;1
1782096176809;159;1
1782096176810;1;1
1782096176983;172;1
1782096177146;163;1
1782096177309;162;1
1782096177482;172;1
1782096177485;2;1
1782096177654;168;1
1782096177820;166;1
1782096177979;159;1
1782096178142;162;1
1782096178144;2;1
1782096178299;155;1
1782096178456;157;1
1782096178618;162;1
1782096178789;169;1
1782096178791;1;1
1782096178961;170;1
1782096179134;172;1
1782096179305;170;1
1782096179484;179;1
1782096179487;3;1
1782096179663;175;1
1782096179842;178;1
1782096180022;180;1
1782096180207;184;1
1782096180210;2;1
1782096180397;186;1
1782096180593;197;1
1782096180773;179;1
1782096180951;178;1
1782096180953;2;1
1782096181155;202;1
1782096181346;190;1
1782096181534;188;1
1782096181742;207;1
1782096181746;3;1
1782096181952;205;1
1782096182167;215;1
1782096182369;202;1
1782096182586;216;1
1782096182588;1;1
1782096182823;234;1
1782096183032;209;1
1782096183248;214;1
1782096183532;283;1
1782096183533;2;1
1782096183865;331;1
1782096184096;231;1
1782096184338;242;1
1782096184587;248;1
1782096184589;2;1
1782096184899;309;1
1782096185214;315;1
1782096185507;293;1
1782096185815;308;1
1782096185817;2;1
1782096186209;391;1
1782096186495;286;1
1782096186769;273;1
1782096187067;298;1
1782096187073;5;1
1782096187905;831;1
1782096188754;849;1
1782096189384;630;1
1782096189574;189;1
1782096189575;1;1
1782096189763;187;1
1782096189953;190;1
1782096190429;476;1
1782096190614;185;1
1782096190616;1;1
1782096190795;178;1
1782096190972;176;1
1782096191460;488;1
1782096191651;191;1
1782096191655;2;1
1782096191863;208;1
1782096192051;188;1
1782096192466;413;1
1782096192522;57;1
1782096192523;0;1
1782096192583;58;1
1782096192638;55;1
1782096192697;58;1
1782096192754;58;1
1782096192755;0;1
1782096192817;61;1
1782096192878;62;1
1782096192943;64;1
1782096193008;64;1
1782096193009;0;1
1782096193073;64;1
1782096193489;415;1
1782096193558;69;1
1782096193627;68;1
1782096193628;0;1
1782096193700;73;1
1782096193767;67;1
1782096193835;68;1
1782096193903;67;1
1782096193903;0;1
1782096193976;73;1
1782096194045;67;1
1782096194395;350;1
1782096194469;73;1
1782096194470;0;1
1782096194543;72;1
1782096194616;72;1
1782096194700;84;1
1782096194775;75;1
1782096194776;0;1
1782096194852;75;1
1782096194926;74;1
1782096195023;96;1
1782096195142;119;1
1782096195143;0;1
1782096195220;75;1
1782096195298;78;1
1782096195378;80;1
1782096195460;81;1
1782096195460;0;1
1782096195545;84;1
1782096195623;79;1
1782096195706;81;1
1782096195790;83;1
1782096195791;0;1
1782096195876;86;1
1782096195959;82;1
1782096196045;87;1
1782096196169;122;1
1782096196170;0;1
1782096196259;89;1
1782096196335;77;1
1782096196418;82;1
1782096196501;82;1
1782096196502;0;1
1782096196594;92;1
1782096196676;81;1
1782096196759;82;1
1782096196844;85;1
1782096196845;1;1
1782096196932;87;1
1782096197022;89;1
1782096197159;136;1
1782096197248;88;1
1782096197248;0;1
1782096197335;86;1
1782096197417;81;1
1782096197501;84;1
1782096197589;88;1
1782096197590;1;1
1782096197679;88;1
1782096197765;86;1
1782096197850;85;1
1782096197942;91;1
1782096197942;0;1
1782096198039;96;1
1782096198178;138;1
1782096198264;85;1
1782096198353;88;1
1782096198354;1;1
1782096198447;93;1
1782096198539;91;1
1782096198636;96;1
1782096198729;93;1
1782096198731;1;1
1782096198826;95;1
1782096198919;92;1
1782096199018;98;1
1782096199173;155;1
1782096199175;1;1
1782096199269;94;1
1782096199372;103;1
1782096199471;98;1
1782096199566;94;1
1782096199567;1;1
1782096199669;102;1
1782096199771;101;1
1782096199875;104;1
1782096199994;118;1
1782096199996;2;1
1782096200177;181;1
1782096200270;93;1
1782096200366;95;1
1782096200483;116;1
1782096200484;1;1
1782096200594;108;1
1782096200697;103;1
1782096200812;115;1
1782096200923;111;1
1782096200926;1;1
1782096201040;114;1
1782096201209;169;1
1782096201321;110;1
1782096201429;108;1
1782096201431;1;1
1782096201557;126;1
1782096201675;118;1
1782096201791;115;1
1782096201904;113;1
1782096201905;1;1
1782096202020;114;1
1782096202197;177;1
1782096202298;100;1
1782096202404;106;1
1782096202406;1;1
1782096202519;113;1
1782096202636;116;1
1782096202747;111;1
1782096202859;111;1
1782096202860;1;1
1782096202975;114;1
1782096203081;106;1
1782096203258;175;1
1782096203366;108;1
1782096203368;1;1
1782096203482;113;1
1782096203591;109;1
1782096203704;112;1
1782096203814;109;1
1782096203816;1;1
1782096203936;120;1
1782096204055;119;1
1782096204225;170;1
1782096204342;116;1
1782096204344;1;1
1782096204457;113;1
1782096204571;113;1
1782096204680;109;1
1782096204796;116;1
1782096204798;1;1
1782096204917;118;1
1782096205033;115;1
1782096205251;218;1
1782096205364;112;1
1782096205366;2;1
1782096205491;124;1
1782096205607;116;1
1782096205723;116;1
1782096205844;120;1
1782096205846;1;1
1782096205965;119;1
1782096206079;114;1
1782096206290;210;1
1782096206402;112;1
1782096206404;1;1
1782096206525;121;1
1782096206642;117;1
1782096206765;123;1
1782096206881;115;1
1782096206883;1;1
1782096207004;121;1
1782096207212;207;1
1782096207339;127;1
1782096207455;115;1
1782096207456;1;1
1782096207574;117;1
1782096207689;116;1
1782096207804;114;1
1782096207922;118;1
1782096207925;1;1
1782096208045;120;1
1782096208277;232;1
1782096208403;125;1
1782096208576;173;1
1782096208578;1;1
1782096208702;122;1
1782096208836;134;1
1782096208986;149;1
1782096209214;227;1
1782096209217;2;1
1782096209351;134;1
1782096209508;157;1
1782096209666;157;1
1782096209799;133;1
1782096209800;1;1
1782096209936;134;1
1782096210054;119;1
1782096210419;364;1
1782096210625;205;1
1782096210628;3;1
1782096210952;323;1
1782096211265;312;1
1782096211546;282;1
1782096211932;385;1
1782096211934;1;1
1782096212280;345;1
1782096212503;222;1
1782096212781;277;1
1782096212987;206;1
1782096212989;2;1
1782096213331;341;1
1782096213451;121;1
1782096213582;130;1
1782096213726;143;1
1782096213728;1;1
1782096213867;138;1
1782096213992;125;1
1782096214191;198;1
1782096214317;126;1
1782096214320;2;1
1782096214445;126;1
1782096214563;116;1
1782096214681;118;1
1782096214811;130;1
1782096214813;2;1
1782096214968;154;1
1782096215080;112;1
1782096155258;226;1
1782096155433;174;1
1782096155723;289;1
1782096156121;397;1
1782096156305;184;1
1782096156307;1;1
1782096156464;157;1
1782096156681;217;1
1782096156877;195;1
1782096157035;158;1
1782096157037;1;1
1782096157210;173;1
1782096157315;104;1
1782096157401;86;1
1782096157511;110;1
1782096157511;0;1
1782096157608;95;1
1782096157710;101;1
1782096157806;95;1
1782096157909;103;1
1782096157910;1;1
1782096158013;103;1
1782096158115;102;1
1782096158238;122;1
1782096158329;91;1
1782096158330;0;1
1782096158419;89;1
1782096158514;94;1
1782096158611;98;1
1782096158714;102;1
1782096158715;1;1
1782096158833;117;1
1782096158963;129;1
1782096159081;117;1
1782096159210;128;1
1782096159211;1;1
1782096159323;112;1
1782096159435;112;1
1782096159556;120;1
1782096159692;136;1
1782096159693;1;1
1782096159827;134;1
1782096159953;126;1
1782096160085;131;1
1782096160208;123;1
1782096160209;1;1
1782096160324;115;1
1782096160446;122;1
1782096160573;125;1
1782096160697;125;1
1782096160698;1;1
1782096160824;124;1
1782096160946;122;1
1782096161091;144;1
1782096161216;125;1
1782096161217;1;1
1782096161351;133;1
1782096161483;130;1
1782096161614;132;1
1782096161770;155;1
1782096161771;1;1
1782096161901;129;1
1782096162032;131;1
1782096162161;129;1
1782096162299;137;1
1782096162300;1;1
1782096162439;138;1
1782096162581;142;1
1782096162724;143;1
1782096162865;140;1
1782096162866;1;1
1782096163007;140;1
1782096163156;149;1
1782096163305;148;1
1782096163459;153;1
1782096163460;1;1
1782096163605;146;1
1782096163758;152;1
1782096163911;152;1
1782096164064;153;1
1782096164067;2;1
1782096164245;178;1
1782096164416;171;1
1782096164579;162;1
1782096164735;156;1
1782096164736;2;1
1782096164896;159;1
1782096165021;124;1
1782096165107;86;1
1782096165194;87;1
1782096165195;0;1
1782096165308;112;1
1782096165413;104;1
1782096165507;94;1
1782096165596;89;1
1782096165598;1;1
1782096165698;100;1
1782096165809;110;1
1782096165903;94;1
1782096165981;77;1
1782096165982;0;1
1782096166058;75;1
1782096166136;78;1
1782096166214;77;1
1782096166307;92;1
1782096166307;0;1
1782096166385;78;1
1782096166473;87;1
1782096166557;83;1
1782096166640;83;1
1782096166641;0;1
1782096166721;79;1
1782096166796;76;1
1782096166878;80;1
1782096166969;91;1
1782096166970;0;1
1782096167050;79;1
1782096167136;85;1
1782096167223;87;1
1782096167307;84;1
1782096167308;0;1
1782096167393;83;1
1782096167486;94;1
1782096167582;95;1
1782096167684;101;1
1782096167684;0;1
1782096167775;90;1
1782096167882;107;1
1782096167988;105;1
1782096168083;95;1
1782096168085;1;1
1782096168180;95;1
1782096168273;92;1
1782096168411;138;1
1782096168556;143;1
1782096168557;1;1
1782096168701;144;1
1782096168848;146;1
1782096168981;133;1
1782096169113;131;1
1782096169115;2;1
1782096169251;136;1
1782096169392;139;1
1782096169538;146;1
1782096169674;136;1
1782096169675;1;1
1782096169813;138;1
1782096169959;144;1
1782096170093;134;1
1782096170236;143;1
1782096170238;1;1
1782096170384;146;1
1782096170535;150;1
1782096170687;152;1
1782096170871;183;1
1782096170873;1;1
1782096171048;175;1
1782096171195;147;1
1782096171384;187;1
1782096171544;160;1
1782096171546;1;1
1782096171722;176;1
1782096171877;154;1
1782096172043;166;1
1782096172226;182;1
1782096172228;1;1
1782096172399;171;1
1782096172573;174;1
1782096172748;175;1
1782096172924;175;1
1782096172926;2;1
1782096173098;170;1
1782096173264;166;1
1782096173432;167;1
1782096173603;171;1
1782096173605;2;1
1782096173800;193;1
1782096173996;196;1
1782096174227;231;1
1782096174453;225;1
1782096174454;1;1
1782096174665;210;1
1782096174818;153;1
1782096174954;136;1
1782096175093;139;1
1782096175096;1;1
1782096175229;134;1
1782096175377;146;1
1782096175519;142;1
1782096175656;136;1
1782096175659;1;1
1782096175795;136;1
1782096175933;138;1
1782096176084;151;1
1782096176243;159;1
1782096176246;2;1
1782096176404;159;1
1782096176550;144;1
1782096176705;155;1
1782096176883;178;1
1782096176886;2;1
1782096177042;156;1
1782096177202;159;1
1782096177367;164;1
1782096177542;175;1
1782096177544;1;1
1782096177713;169;1
1782096177876;162;1
1782096178037;160;1
1782096178198;160;1
1782096178200;1;1
1782096178355;154;1
1782096178512;157;1
1782096178681;169;1
1782096178852;170;1
1782096178854;2;1
1782096179025;170;1
1782096179193;168;1
1782096179365;170;1
1782096179547;182;1
1782096179550;3;1
1782096179726;176;1
1782096179908;182;1
1782096180086;176;1
1782096180275;189;1
1782096180278;2;1
1782096180476;199;1
1782096180657;179;1
1782096180837;180;1
1782096181020;182;1
1782096181022;2;1
1782096181224;201;1
1782096181414;190;1
1782096181615;201;1
1782096181821;205;1
1782096181824;3;1
